,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Date,,,,,,,,,,,,,,,,
2015-02-03,19.0,0.07624970059180583,0.35053178668080764,-0.5,-0.2027777777777778,0.08522727272727272,0.3333333333333333,0.8,19.0,0.5640571416887207,0.20395044092435205,0.2888888888888889,0.4083333333333333,0.5871794871794872,0.6571428571428573,1.0
2015-02-04,37.0,0.1539955052455052,0.3990204139121506,-0.75,-0.05,0.16666666666666666,0.35,1.0,37.0,0.49873366873366876,0.23820570705213553,0.05,0.3333333333333333,0.5,0.6166666666666667,1.0
2015-02-05,24.0,0.19608164983164977,0.3624664680125137,-0.5,-0.037500000000000006,0.16666666666666669,0.37499999999999994,1.0,24.0,0.4003414351851852,0.2671242299612016,0.03333333333333333,0.11875,0.4083333333333333,0.5800000000000001,0.95
2015-02-06,38.0,0.22510691976152503,0.37916881323177104,-0.9375,0.06704545454545453,0.22757936507936505,0.45546875,1.0,38.0,0.5807076877800563,0.28103602586766374,0.03333333333333333,0.375,0.6125,0.7875000000000001,1.0
2015-02-07,16.0,0.2387919372294372,0.41684623474342775,-0.625,0.15284090909090908,0.244047619047619,0.45416666666666666,1.0,16.0,0.5290073352573352,0.1989842091187489,0.17777777777777778,0.4375,0.4833333333333333,0.6577380952380952,1.0
2015-02-08,137.0,0.3425508973994375,0.35838643916740553,-0.5000000000000001,0.16666666666666666,0.3,0.5,1.0,137.0,0.5599174908627466,0.2562287090942575,0.1,0.3928571428571429,0.55,0.75,1.0
2015-02-09,34.0,0.10943875024757381,0.4026004328275684,-0.8,-0.1,0.15000000000000002,0.33749999999999997,1.0,34.0,0.5331538423450188,0.30369145996892344,0.1,0.3,0.5,0.825,1.0
2015-02-10,28.0,0.17024979815158386,0.28767876383926916,-0.4,0.034374999999999996,0.17500000000000002,0.3901785714285714,0.78125,28.0,0.4960886501065072,0.24581197561293197,0.16666666666666666,0.284375,0.45227272727272727,0.6625000000000001,1.0
2015-02-11,49.0,0.26275116783726477,0.20837582212975497,-0.14285714285714285,0.14285714285714285,0.21428571428571427,0.35,0.875,49.0,0.5118602202785877,0.22879539166331248,0.05,0.4166666666666666,0.55,0.6428571428571429,1.0
2015-02-12,37.0,0.092014352014352,0.38646215624819397,-0.55,-0.1555555555555556,0.13636363636363635,0.325,1.0,37.0,0.4853209703209705,0.2395556218192672,0.1,0.3333333333333333,0.4583333333333334,0.625,1.0
2015-02-13,44.0,0.2989177694149285,0.3706874694647656,-0.65,0.09791666666666668,0.2833333333333333,0.5,1.0,44.0,0.4705659271284272,0.24292708572035746,0.1,0.29333333333333333,0.5,0.5571428571428572,1.0
2015-02-14,23.0,0.22283549783549786,0.3639096461058028,-0.6,0.11856060606060606,0.25,0.4666666666666667,0.8,23.0,0.6781228433402348,0.24353417711223171,0.2333333333333333,0.55,0.675,0.9,1.0
2015-02-15,26.0,0.21777939652939657,0.3208061388982884,-0.625,0.07196969696969696,0.25,0.47250000000000003,0.75,26.0,0.613191206941207,0.24573046737507528,0.2,0.45113636363636367,0.6000000000000001,0.7479166666666667,1.0
2015-02-16,39.0,0.15313112813112814,0.27391155769817116,-0.65,-0.037500000000000006,0.125,0.39375000000000004,0.6,39.0,0.46190799940799937,0.23294005628946063,0.075,0.375,0.5,0.5277777777777778,1.0
2015-02-17,31.0,0.06554767141460689,0.3433557870900303,-1.0,-0.10416666666666667,0.01818181818181817,0.3125,0.8,31.0,0.3912667690732207,0.24544697590246445,0.1,0.16666666666666669,0.4,0.5189999999999999,1.0
2015-02-18,23.0,0.16183229813664596,0.3649476004947815,-0.3499999999999999,-0.1,-0.025,0.4125,1.0,23.0,0.40769841269841267,0.30449802658090785,0.06666666666666668,0.1125,0.3333333333333333,0.525,1.0
2015-02-19,33.0,0.2510976239669422,0.3358204872073505,-0.4,0.0546875,0.175,0.5,1.0,33.0,0.5276725589225588,0.2584961661768388,0.06666666666666668,0.375,0.5,0.7,1.0
2015-02-20,24.0,0.1781321398508899,0.38776497873714094,-0.4,-0.09196428571428569,0.14375,0.35000000000000003,1.0,24.0,0.48222552910052907,0.2580461353051243,0.1,0.3368055555555555,0.42222222222222217,0.6,1.0
2015-02-21,26.0,0.18917610167610172,0.2641123803166339,-0.19444444444444448,-0.05,0.1875,0.3125,0.8,26.0,0.40127442002442015,0.2420969282988247,0.07500000000000001,0.21250000000000002,0.4,0.5,1.0
2015-02-22,27.0,0.09963641040029923,0.3102038499901685,-0.6822916666666667,-0.1,0.032467532467532464,0.25,0.8,27.0,0.39470832665277117,0.2567444287718139,0.1,0.15000000000000002,0.35714285714285715,0.55,1.0
2015-02-23,26.0,0.16497668997668996,0.2555011241462746,-0.4,-0.025000000000000005,0.1388888888888889,0.37500000000000006,0.6875,26.0,0.39394910644910647,0.19666358926855673,0.1,0.2041666666666667,0.4,0.5166666666666667,0.9
2015-02-24,24.0,0.3240107548701298,0.35543793446209737,-0.5,0.17500000000000002,0.375,0.5,1.0,24.0,0.6208468614718615,0.2814343875234777,0.1125,0.37395833333333334,0.7119047619047619,0.8136363636363636,1.0
2015-02-25,30.0,0.1728342953342953,0.37030570140848174,-0.5,-0.1111111111111111,0.17222222222222222,0.3463068181818182,1.0,30.0,0.6557327240660574,0.24617173766451572,0.3,0.4083333333333334,0.6464285714285714,0.8875000000000001,1.0
2015-02-26,22.0,0.12135775367309458,0.4600051092755827,-1.0,0.05117187500000001,0.16818181818181818,0.3333333333333333,1.0,22.0,0.5994490358126721,0.27483432887006715,0.13333333333333333,0.39488636363636365,0.6666666666666666,0.7750000000000001,1.0
2015-02-27,30.0,0.13556730248917753,0.3386281067320005,-0.5,-0.05312499999999999,0.12651515151515152,0.27812499999999996,0.9375,30.0,0.5150102212602212,0.2579993959399551,0.05,0.359375,0.5,0.6890624999999999,1.0
2015-02-28,29.0,0.19243753440345573,0.31801200550650865,-0.5,0.03749999999999998,0.05909090909090909,0.4,1.0,29.0,0.535603448275862,0.21492014908826346,0.07500000000000001,0.4,0.4875,0.6416666666666666,1.0
2015-03-01,30.0,0.20213359788359792,0.2561178170819176,-0.1742857142857143,-0.025000000000000005,0.175,0.38750000000000007,0.8,30.0,0.400425925925926,0.26595294363731375,0.08333333333333334,0.23055555555555554,0.3,0.5791666666666666,1.0
2015-03-02,15.0,0.07051767676767677,0.3608550144691427,-0.65,-0.025,0.17777777777777778,0.31666666666666665,0.5,15.0,0.5158922558922558,0.3197123491844454,0.1,0.23863636363636365,0.5222222222222223,0.75,1.0
2015-03-03,32.0,0.2712058899894593,0.3960823819467824,-0.4,-0.1,0.3090909090909091,0.5,1.0,32.0,0.4671345147907648,0.2716502949942344,0.1,0.2973214285714285,0.48863636363636365,0.5916666666666667,1.0
2015-03-04,51.0,0.15661127498137303,0.2873614848803609,-0.5,-0.1,0.13636363636363635,0.35340909090909095,0.8,51.0,0.3926439700459307,0.22162799848723702,0.05,0.22845117845117846,0.4,0.5561363636363637,1.0
2015-03-05,25.0,0.15514393939393933,0.41662689806771497,-1.0,-0.1,0.1875,0.3833333333333333,0.78125,25.0,0.4776464646464646,0.2926485721138573,0.1,0.25,0.4625,0.7,1.0
2015-03-06,37.0,0.19321643071643074,0.3683358893623211,-1.0,0.06666666666666668,0.2,0.4,1.0,37.0,0.5264771264771265,0.25076055243149076,0.16666666666666666,0.30000000000000004,0.5,0.7333333333333334,1.0
2015-03-07,27.0,0.2447688692480359,0.3324182259512434,-0.25,0.002840909090909085,0.2,0.4666666666666667,0.9765625,27.0,0.4096447277002833,0.2637084530558488,0.0625,0.18333333333333335,0.35,0.5817460317460317,0.9
2015-03-08,14.0,0.22883426097711806,0.30869317328900686,-0.15,0.009374999999999998,0.17594696969696969,0.38333333333333336,0.8,14.0,0.5312830687830689,0.1993044183130163,0.21428571428571427,0.41874999999999996,0.5178571428571428,0.6666666666666666,0.8333333333333334
2015-03-09,26.0,0.17427072927072926,0.36164108596944317,-0.4,-0.1,0.2,0.38750000000000007,1.0,26.0,0.4869326506826507,0.3114698475032296,0.06666666666666668,0.20357142857142854,0.46988636363636366,0.6916666666666665,1.0
2015-03-10,29.0,0.10121380056724882,0.36715676963073585,-0.75,-0.16666666666666666,0.16666666666666666,0.4,0.75,29.0,0.5143087276707967,0.24010974239265656,0.1,0.37857142857142856,0.5,0.6666666666666666,1.0
2015-03-11,50.0,0.1924340672348485,0.19469105346842014,-0.25,0.07613636363636364,0.17045454545454544,0.3025568181818182,0.625,50.0,0.4517537878787877,0.22185241379592685,0.06666666666666668,0.3,0.46988636363636366,0.6193181818181819,1.0
2015-03-12,43.0,0.1992486639652337,0.3216998339559525,-0.5,0.0004971590909090833,0.1625,0.4,1.0,43.0,0.44682036309943296,0.2686909175008607,0.03333333333333333,0.24722222222222223,0.5,0.625,1.0
2015-03-13,40.0,0.2587893894300145,0.3385115884681807,-0.5,0.06221590909090907,0.20277777777777778,0.5,1.0,40.0,0.5018303571428573,0.2815453694264114,0.1,0.28750000000000003,0.4545454545454545,0.7361111111111112,1.0
2015-03-14,34.0,0.2222951680672269,0.332153777804861,-0.4,-0.07812499999999999,0.18333333333333335,0.4895833333333333,1.0,34.0,0.435640756302521,0.2670811334299913,0.05,0.25,0.39375000000000004,0.5785714285714285,1.0
2015-03-15,25.0,0.15498354978354978,0.38726205946713893,-0.5,-0.125,0.16666666666666666,0.4642857142857143,1.0,25.0,0.4939440836940836,0.30277081740002804,0.03333333333333333,0.2666666666666667,0.5,0.7,1.0
2015-03-16,33.0,0.22285845467663656,0.2697341719821889,-0.4318181818181818,0.13636363636363635,0.24375,0.35,0.8,33.0,0.5419511675193494,0.18021719233583267,0.16666666666666666,0.4545454545454545,0.5,0.65,0.95
2015-03-17,41.0,0.14301151761517628,0.22388490425220825,-0.15,-0.1,0.14999999999999994,0.3125,0.7,41.0,0.36452266568120223,0.23542105231732993,0.1,0.1,0.375,0.5,1.0
2015-03-18,21.0,0.22829803133374563,0.4022081296016207,-0.78125,-0.05,0.205,0.45,1.0,21.0,0.47359925788497215,0.30824127940934803,0.05,0.2,0.5,0.75,1.0
2015-03-19,47.0,0.23495316001964942,0.33862990013272154,-0.7999999999999999,0.022395833333333334,0.25,0.5,1.0,47.0,0.5188810598385069,0.29007339044811176,0.05,0.30000000000000004,0.4545454545454545,0.7,1.0
2015-03-20,38.0,0.24845237501898693,0.3639351923123641,-0.8,0.042045454545454546,0.17045454545454544,0.5,1.0,38.0,0.5211597174755069,0.21470421626726996,0.06666666666666668,0.4,0.5,0.65,1.0
2015-03-21,14.0,0.20999278499278498,0.4597891628614817,-0.4,-0.18125000000000002,0.18522727272727274,0.45,1.0,14.0,0.5536706349206348,0.29969991676091345,0.07083333333333333,0.35,0.5041666666666667,0.7416666666666666,1.0
2015-03-22,15.0,0.23577380952380952,0.36303041478342163,-0.4,-0.037500000000000006,0.24285714285714285,0.5416666666666667,0.8,15.0,0.4878571428571429,0.2706510375501711,0.06666666666666668,0.2833333333333333,0.5333333333333333,0.7,0.8
2015-03-23,18.0,0.284256253006253,0.36961123118722516,-0.4,0.18952922077922077,0.343452380952381,0.48055555555555557,1.0,18.0,0.5674603174603176,0.19857285786169054,0.2888888888888889,0.4625,0.5178571428571428,0.6486111111111111,1.0
2015-03-24,28.0,0.0859805001546073,0.47285623009436645,-1.0,-0.11388888888888891,0.09999999999999998,0.3333333333333333,1.0,28.0,0.5473497732426306,0.3240344620640479,0.05,0.31388888888888894,0.525,0.7875,1.0
2015-03-25,34.0,0.2130538579067991,0.3310933617348707,-0.4,0.0652777777777778,0.15833333333333333,0.3910714285714286,1.0,34.0,0.44872145828028176,0.22942026461217993,0.05,0.3083333333333333,0.4125,0.5562499999999999,0.95
2015-03-26,52.0,0.2032872596153846,0.43641331563453317,-0.6000000000000001,-0.007291666666666662,0.239375,0.5,1.0,52.0,0.6248862942612943,0.3047071040335167,0.05,0.4,0.6846428571428571,0.9,1.0
2015-03-27,53.0,0.20859266519643882,0.31455838034108696,-0.6,0.08333333333333334,0.2,0.4,1.0,53.0,0.478280445969125,0.24341181497750733,0.08333333333333334,0.3,0.4666666666666666,0.5357142857142857,1.0
2015-03-28,26.0,0.20195330710955708,0.3302748899166816,-0.625,-0.012500000000000004,0.25,0.3666666666666667,1.0,26.0,0.5006235431235431,0.26718265962289645,0.05,0.42499999999999993,0.4708333333333333,0.5437500000000001,1.0
2015-03-29,31.0,0.2783321405297213,0.33673289263361045,-0.39166666666666666,0.08735795454545453,0.29523809523809524,0.4833333333333333,1.0,31.0,0.5509815900944933,0.23280134646237174,0.1,0.4,0.5119047619047619,0.6833333333333333,1.0
2015-03-30,30.0,0.19614416987333652,0.3674269252201887,-0.390625,-0.04084821428571429,0.13636363636363635,0.35,1.0,30.0,0.5208489458072791,0.23118529660705672,0.05,0.4136363636363637,0.5,0.65,1.0
2015-03-31,20.0,0.33585984848484846,0.3857633187471777,-0.5,0.1,0.2875,0.6416666666666666,1.0,20.0,0.5214911616161617,0.2414558563991642,0.1,0.375,0.4716666666666667,0.7124999999999999,1.0
2015-04-01,25.0,0.18787929292929295,0.5331055531330525,-1.0,-0.25,0.425,0.55,1.0,25.0,0.6238933048433049,0.2270534681916303,0.3,0.43666666666666665,0.575,0.8,1.0
2015-04-02,36.0,0.22552535941424834,0.43128426070119014,-0.8,-0.0625,0.16168831168831171,0.4946428571428571,1.0,36.0,0.4489410306771418,0.267830881002146,0.05,0.28095238095238095,0.39814814814814814,0.659375,1.0
2015-04-03,22.0,0.2455269517414404,0.46601088745573777,-0.625,-0.05,0.20833333333333334,0.4970703125,1.0,22.0,0.5290305653942018,0.3366310278608296,0.05,0.275,0.45227272727272727,0.9089285714285714,1.0
2015-04-04,29.0,0.17992424242424243,0.4340383043456529,-1.0,-0.1,0.075,0.4166666666666666,1.0,29.0,0.4476767676767678,0.31458845869052016,0.1,0.2,0.3598484848484849,0.6000000000000001,1.0
2015-04-05,21.0,0.19219112897684323,0.45744576578818075,-1.0,0.05,0.10000000000000002,0.4,1.0,21.0,0.5293097643097644,0.28475588318291206,0.1,0.375,0.4772727272727273,0.6,1.0
2015-04-06,29.0,0.1887100686669652,0.4151772946756511,-0.75,0.012499999999999995,0.125,0.4625,1.0,29.0,0.5009794164966579,0.2916718709355594,0.1,0.3,0.4,0.75,1.0
2015-04-07,20.0,0.050694444444444445,0.3383592234673602,-0.7999999999999999,-0.10416666666666667,0.0909090909090909,0.18892045454545453,0.75,20.0,0.4443350168350168,0.299492573851033,0.1,0.21250000000000002,0.3015151515151515,0.7124999999999999,1.0
2015-04-08,32.0,0.21797410488816737,0.3581355517700847,-0.4,-0.1,0.1789772727272727,0.33125000000000004,1.0,32.0,0.40710565476190474,0.2261088362331213,0.1,0.2625,0.4722222222222222,0.5048611111111111,1.0
2015-04-09,31.0,0.011357032304612944,0.3338697799697002,-0.625,-0.18666666666666665,0.025,0.23333333333333334,0.55,31.0,0.5689631336405528,0.2888457188625683,0.05,0.3111111111111111,0.5,0.8083333333333333,1.0
2015-04-10,34.0,0.22238203993718703,0.33827663874726005,-0.6,-0.024305555555555552,0.26785714285714285,0.4000000000000001,1.0,34.0,0.49224634298163705,0.2886710273207816,0.1,0.27321428571428574,0.5,0.618204365079365,1.0
2015-04-11,49.0,0.20407942397738318,0.39928385284224266,-0.6,-0.09722222222222224,0.21428571428571427,0.4833333333333333,1.0,49.0,0.49797911838728176,0.2711359513273046,0.1,0.29444444444444445,0.4,0.6666666666666666,1.0
2015-04-12,42.0,0.17824138493781352,0.34526813368897963,-0.5,-0.05,0.1125,0.3383928571428571,1.0,42.0,0.4128070672713529,0.25733038093148086,0.05,0.21250000000000002,0.35833333333333334,0.5691964285714286,1.0
2015-04-13,50.0,0.1921218434343435,0.27007324869583876,-0.40625,0.04027777777777778,0.15388257575757575,0.3951704545454546,1.0,50.0,0.4682435606060605,0.23496733701216158,0.06666666666666668,0.27222222222222225,0.4545454545454545,0.5943181818181817,1.0
2015-04-14,58.0,0.24369946385032595,0.37514105236464373,-1.0,0.059375,0.1875,0.5,1.0,58.0,0.563711001642036,0.2616802131033006,0.1,0.3666666666666667,0.5,0.75,1.0
2015-04-15,25.0,0.18093235930735932,0.3769608276416856,-1.0,0.007359307359307344,0.3181818181818182,0.4333333333333333,0.6,25.0,0.5956082251082251,0.20614879048859117,0.2,0.5,0.5857142857142857,0.7083333333333334,1.0
2015-04-16,23.0,0.1569139375117636,0.3307509542643544,-0.3333333333333333,-0.1125,0.24375,0.36277056277056274,0.8,23.0,0.5626698663655185,0.22414240298111426,0.2,0.38333333333333336,0.5416666666666666,0.7,1.0
2015-04-17,32.0,0.15901227678571428,0.38970476466694504,-1.0,-0.1,0.2655844155844156,0.3946428571428572,0.875,32.0,0.5209936417748918,0.20901139250680914,0.1,0.4,0.5083333333333333,0.6075892857142857,1.0
2015-04-18,23.0,0.32386363636363635,0.4072621512312776,-0.4,0.0,0.43333333333333335,0.5833333333333335,1.0,23.0,0.6227375201288246,0.21213243084125707,0.3,0.5,0.5666666666666668,0.78,1.0
2015-04-19,28.0,0.17728061125382558,0.34603355296867316,-0.6,0.017857142857142856,0.18990384615384615,0.35,0.8125,28.0,0.5788673330637616,0.23403880415882797,0.15000000000000002,0.421969696969697,0.5642857142857143,0.7124999999999999,1.0
2015-04-20,46.0,0.20712256945952598,0.3219031267440445,-0.6,0.059375,0.25,0.475,1.0,46.0,0.5208193256019342,0.23195716318784254,0.1,0.375,0.5,0.7,1.0
2015-04-21,34.0,0.28283740769034893,0.27448235112113356,-0.4,0.13977272727272727,0.35,0.42500000000000004,1.0,34.0,0.6259271284271284,0.1489583678585396,0.30000000000000004,0.5440277777777778,0.625,0.6772727272727272,1.0
2015-04-22,39.0,0.22094872719872724,0.36093255250061995,-0.5,-0.07083333333333333,0.2819444444444444,0.5,1.0,39.0,0.5325600325600326,0.2104346861779644,0.1,0.4,0.5119047619047619,0.69375,1.0
2015-04-23,45.0,0.1980307038640372,0.36078053139424765,-1.0,-0.0625,0.25,0.5,0.75,45.0,0.5891348003848002,0.21925103998537343,0.2,0.4545454545454545,0.5397727272727273,0.7333333333333333,1.0
2015-04-24,105.0,0.10875340619202224,0.34505930434931575,-0.6,-0.125,0.13636363636363635,0.3181818181818182,0.875,105.0,0.5570030234315948,0.21786459486002283,0.1,0.45,0.5,0.7,1.0
2015-04-25,52.0,-0.001181977744477744,0.4109851896715217,-0.75,-0.303125,0.06534090909090909,0.23863636363636365,1.0,52.0,0.5549875471750471,0.2582172128516649,0.1,0.36875,0.5,0.75,1.0
2015-04-26,26.0,0.1077910871180102,0.4726515651765173,-0.75,-0.26875,0.09791666666666668,0.409375,1.0,26.0,0.6179592843054381,0.21964765129864236,0.2833333333333333,0.4541666666666667,0.5708333333333333,0.775,1.0
2015-04-27,66.0,0.0498249973581413,0.4805697371239703,-0.6,-0.5,0.13636363636363635,0.5,0.75,66.0,0.6896173495415918,0.25452436126112304,0.1111111111111111,0.5,0.6000000000000001,1.0,1.0
2015-04-28,46.0,0.07706478756750496,0.4720281147375504,-1.0,-0.19391025641025644,0.14318181818181813,0.48125,0.7000000000000001,46.0,0.6209215180954312,0.26591677734504426,0.13333333333333333,0.4136363636363637,0.6000000000000001,0.8201388888888888,1.0
2015-04-29,48.0,0.205041204455267,0.417484850878999,-0.6,-0.008333333333333331,0.17272727272727273,0.46875000000000006,1.0,48.0,0.5963310055106931,0.24779647362146712,0.06666666666666668,0.4475757575757575,0.5449999999999999,0.75625,1.0
2015-04-30,38.0,0.16601457752773538,0.40048016652825735,-1.0,-0.02916666666666668,0.1431818181818182,0.29166666666666663,1.0,38.0,0.5183682362958678,0.2290010044959783,0.16666666666666666,0.3375,0.5,0.6986111111111111,1.0
2015-05-01,20.0,0.09950577200577199,0.36681986293822066,-0.5,-0.11666666666666667,0.05000000000000003,0.265625,1.0,20.0,0.4446554834054834,0.21554868239895636,0.06666666666666668,0.3333333333333333,0.4,0.5,1.0
2015-05-02,34.0,0.19797820643408875,0.3771863009824698,-0.75,0.033705357142857134,0.2,0.41822916666666665,1.0,34.0,0.5046672077922079,0.19923268034406064,0.16666666666666666,0.3458333333333333,0.5,0.6041666666666667,1.0
2015-05-03,17.0,0.15754759605862548,0.4038773854385107,-0.6,-0.125,0.125,0.5,0.7333333333333334,17.0,0.46595860566448805,0.2586930675596494,0.15,0.2833333333333333,0.5,0.5962962962962963,1.0
2015-05-04,19.0,0.26150069776714513,0.44181455654250323,-0.5,0.003125000000000001,0.13636363636363635,0.6,1.0,19.0,0.5611177565124933,0.2775010306228985,0.15,0.3979166666666667,0.5,0.75,1.0
2015-05-05,23.0,0.3614542160737813,0.4278096466668223,-0.65,0.1515151515151515,0.4,0.625,1.0,23.0,0.5603626848192066,0.2628953874971554,0.175,0.3856481481481482,0.5625,0.75,1.0
2015-05-06,30.0,0.2530358946608946,0.4166456058133027,-1.0,0.07187500000000001,0.25757575757575757,0.5,1.0,30.0,0.615657627865961,0.2246696757016717,0.03333333333333333,0.5,0.5627083333333334,0.7443181818181819,1.0
2015-05-07,35.0,0.1694459905174191,0.35867112958863184,-0.5,0.03939393939393939,0.13636363636363635,0.32291666666666663,1.0,35.0,0.5308307565450423,0.2723277255306278,0.06666666666666668,0.325,0.5,0.75,1.0
2015-05-08,36.0,0.2648098657186115,0.3615968162484795,-0.3,0.059375,0.209375,0.4000000000000001,1.0,36.0,0.5274394073005184,0.2294204433100761,0.1,0.4,0.5,0.6375,1.0
2015-05-09,25.0,0.07707070707070708,0.3596364543833297,-0.7999999999999999,-0.1,0.005681818181818178,0.3333333333333333,0.8,25.0,0.3863670033670033,0.2863354905140334,0.09722222222222224,0.1,0.35,0.5,1.0
2015-05-10,18.0,0.07317813552188551,0.30418614969861163,-0.5,-0.153125,0.10606060606060606,0.30104166666666665,0.5078125,18.0,0.5119660894660895,0.18986632467336545,0.2,0.4,0.5,0.6325,1.0
2015-05-11,14.0,0.0019743351886209065,0.26427592869866173,-0.6,-0.11875,0.02348484848484849,0.1840909090909091,0.3333333333333333,14.0,0.535832560296846,0.3058504952300013,0.2,0.27098214285714284,0.45393939393939386,0.7698863636363635,1.0
2015-05-12,32.0,0.3675068204365079,0.3774086973928394,-0.16666666666666666,0.08660714285714287,0.2714285714285714,0.65625,1.0,32.0,0.5131448412698413,0.2760098538488196,0.0888888888888889,0.3794642857142857,0.45,0.6839285714285714,1.0
2015-05-13,34.0,0.45692959001782524,0.3612404994499693,-0.625,0.18124999999999997,0.48750000000000004,0.71875,1.0,34.0,0.6144607843137254,0.2801763275328662,0.06666666666666668,0.42500000000000004,0.575,0.85625,1.0
2015-05-14,9.0,0.35734126984126985,0.260627635633258,0.05,0.18333333333333326,0.26666666666666666,0.5,0.8,9.0,0.5570326278659612,0.14439889197801745,0.35,0.4555555555555556,0.6,0.6077380952380952,0.7999999999999999
2015-05-15,38.0,0.26668672153869527,0.36053505463982816,-0.625,0.13977272727272727,0.2583333333333333,0.465625,1.0,38.0,0.4446722867775499,0.18074317155049907,0.06666666666666668,0.3125,0.4840909090909091,0.530952380952381,1.0
2015-05-16,17.0,0.22245989304812835,0.336332889494477,-0.3625,0.07083333333333335,0.13636363636363635,0.5,1.0,17.0,0.5236058059587472,0.25582818619755154,0.06666666666666668,0.3333333333333333,0.4545454545454545,0.65,1.0
2015-05-17,31.0,0.10631156030349577,0.37813249238117164,-0.5666666666666668,-0.125,0.13636363636363635,0.31785714285714284,1.0,31.0,0.536246799795187,0.22804311204908412,0.1,0.39166666666666666,0.5,0.6589285714285714,1.0
2015-05-18,34.0,0.21573992949452508,0.33191549603666387,-0.48828125,0.03515625,0.20208333333333334,0.4645833333333333,0.8,34.0,0.6211365758424582,0.16724374581454898,0.4,0.5,0.5616666666666665,0.765,1.0
2015-05-19,21.0,0.1177964165464166,0.5511796932414121,-1.0,-0.16666666666666666,0.26666666666666666,0.5,0.8,21.0,0.6394379165807738,0.26914243718491,0.1,0.4545454545454545,0.6190476190476191,0.95,1.0
2015-05-20,38.0,0.18299452466393254,0.32016837462495157,-0.975,0.017187500000000022,0.29166666666666663,0.3889914772727272,0.5333333333333333,38.0,0.47159181096681096,0.24438447292408652,0.09166666666666667,0.33831168831168834,0.45227272727272727,0.6323106060606061,1.0
2015-05-21,38.0,0.3057733111187059,0.3766921878937161,-0.3972222222222223,0.13636363636363635,0.25,0.34583333333333327,1.0,38.0,0.5242821067821067,0.2667545578628864,0.06666666666666668,0.32708333333333334,0.5071428571428571,0.6666666666666666,1.0
2015-05-22,20.0,0.22799873737373738,0.33095987533152343,-0.5,0.03541666666666666,0.21161616161616165,0.38125,0.9,20.0,0.42727020202020205,0.19920729095896625,0.06666666666666668,0.3178030303030303,0.4316666666666667,0.6,0.75
2015-05-23,20.0,0.2894191919191919,0.36399858972861293,-0.5,0.125,0.3625,0.5,1.0,20.0,0.5553914141414142,0.19927253725821728,0.25,0.4,0.5083333333333333,0.6458333333333333,1.0
2015-05-24,29.0,0.14380122033139273,0.43658628467562893,-0.625,-0.234375,0.1477272727272727,0.5,1.0,29.0,0.5551642036124795,0.21144253362391577,0.2,0.45,0.5,0.65,1.0
2015-05-25,22.0,0.2539953785692422,0.43282968354551554,-0.6,0.11875000000000001,0.2366161616161616,0.5,1.0,22.0,0.5591447483492937,0.2619534020984027,0.25,0.3583333333333333,0.48571428571428577,0.6916666666666665,1.0
2015-05-26,27.0,0.3060844695856269,0.4150979307471501,-0.75,0.09166666666666667,0.2113888888888889,0.5,1.0,27.0,0.45438529920011395,0.21197908057377388,0.2,0.30892857142857144,0.4,0.50012987012987,1.0
2015-05-27,46.0,0.18903111406508147,0.3549712751322487,-0.625,-0.08750000000000001,0.1875,0.4,1.0,46.0,0.4988925225338269,0.23072652199377058,0.05,0.3520833333333333,0.4647727272727272,0.6,1.0
2015-05-28,26.0,0.11143592518592517,0.3371955171409033,-0.5,-0.07261904761904762,0.1477272727272727,0.34062499999999996,0.625,26.0,0.49158101513870733,0.25744670882501003,0.05,0.34955357142857146,0.45227272727272727,0.575,1.0
2015-05-29,34.0,0.3771662097604192,0.38336327887740235,-0.33333333333333337,0.11212121212121212,0.3196022727272727,0.6312500000000001,1.0,34.0,0.4942381624366919,0.24286569574011507,0.06666666666666668,0.3,0.43560606060606055,0.675595238095238,1.0
2015-05-30,21.0,0.2749756278774136,0.25729447079123485,-0.3333333333333333,0.13636363636363635,0.2681818181818182,0.45625,0.7,21.0,0.5751912549531596,0.1963262201151561,0.1,0.4694444444444445,0.6000000000000001,0.6666666666666666,1.0
2015-05-31,16.0,0.13660714285714284,0.4161222554226776,-0.7,-0.20952380952380956,0.2590909090909091,0.39228896103896105,0.75,16.0,0.5961805555555556,0.23913076730632543,0.2333333333333333,0.475,0.555952380952381,0.6678571428571428,1.0
2015-06-01,66.0,0.26630131582783106,0.2913869877707272,-0.625,0.13636363636363635,0.19318181818181815,0.5,1.0,66.0,0.5344880988820382,0.20682265920089876,0.13333333333333333,0.4323863636363636,0.5,0.6000000000000001,1.0
2015-06-02,24.0,0.17767007876382876,0.4346201049552939,-1.0,-0.018750000000000017,0.271875,0.5,0.8,24.0,0.5008797047859548,0.1994961526185067,0.05,0.3666666666666667,0.5,0.6000000000000001,1.0
2015-06-03,20.0,0.19679947916666668,0.2847903864704385,-0.390625,0.08750000000000001,0.19166666666666665,0.47320667613636364,0.5666666666666667,20.0,0.5476666666666666,0.2644583458176996,0.1,0.45,0.5476190476190477,0.640625,1.0
